unit_id,timestamp,date,week_start,month,day_name,hour,shift,status,fail_flag,missing_sensor_count,predicted_fail_prob,risk_level,anomaly_score,is_anomaly,ooc_sensor_count,sensor_059,sensor_103,sensor_033,sensor_130,sensor_247,sensor_519,sensor_477,sensor_129,sensor_205,sensor_152
U0856,2008-09-15 22:45:00,2008-09-15,2008-09-15,2008-09,Monday,22,Evening (16-24),Pass,0,20,0.0436,Low,0.3925,No,0,5.5109,-0.0115,8.2981,0.6717,0.0166,3.6031,4.9138,-0.0946,6.94,0.4005
U0857,2008-09-15 22:54:00,2008-09-15,2008-09-15,2008-09,Monday,22,Evening (16-24),Pass,0,36,0.0794,Low,0.4471,Yes,2,-0.07,-0.0329,23.1583,0.8543,0.0183,3.9621,7.7911,0.7096,11.47,0.4182
U0858,2008-09-15 23:37:00,2008-09-15,2008-09-15,2008-09,Monday,23,Evening (16-24),Pass,0,28,0.0555,Low,0.4227,No,0,0.5609,-0.0104,9.0121,0.7914,0.012,2.6278,2.8961,0.4731,4.2,0.2273
U0859,2008-09-16 07:39:00,2008-09-16,2008-09-15,2008-09,Tuesday,7,Night (00-08),Pass,0,16,0.0199,Low,0.4032,No,0,5.5964,-0.014,8.272,0.5325,0.0137,2.9644,4.8447,-0.5677,7.12,0.4368
U0860,2008-09-16 07:48:00,2008-09-16,2008-09-15,2008-09,Tuesday,7,Night (00-08),Pass,0,24,0.0815,Low,0.4095,No,0,5.3973,-0.014,8.272,0.5325,,,4.6771,-0.5677,6.95,0.4255
U0861,2008-09-16 08:50:00,2008-09-16,2008-09-15,2008-09,Tuesday,8,Morning (08-16),Pass,0,24,0.0321,Low,0.3935,No,0,2.3182,-0.0105,9.131,0.5325,0.0265,5.7847,8.4018,-0.5677,12.75,0.3801
U0862,2008-09-16 08:52:00,2008-09-16,2008-09-15,2008-09,Tuesday,8,Morning (08-16),Pass,0,44,0.0652,Low,0.4188,No,0,6.0773,-0.0077,8.3436,0.5325,,,3.9105,-0.5677,5.68,0.4123
U0863,2008-09-16 09:37:00,2008-09-16,2008-09-15,2008-09,Tuesday,9,Morning (08-16),Pass,0,28,0.0787,Low,0.4161,No,0,4.3136,-0.0084,8.272,0.5325,0.0177,3.8475,5.1801,-0.5677,7.65,0.4535
U0864,2008-09-16 17:07:00,2008-09-16,2008-09-15,2008-09,Tuesday,17,Evening (16-24),Pass,0,32,0.0871,Low,0.3798,No,0,-2.3509,-0.0123,9.6938,0.8106,0.0297,6.367,10.4136,-0.1419,15.43,0.6752
U0865,2008-09-16 18:09:00,2008-09-16,2008-09-15,2008-09,Tuesday,18,Evening (16-24),Pass,0,8,0.0322,Low,0.4045,No,0,1.1618,-0.0086,8.5596,0.5325,0.0243,5.2735,10.5293,-0.5677,16.04,0.436
U0866,2008-09-16 18:23:00,2008-09-16,2008-09-15,2008-09,Tuesday,18,Evening (16-24),Pass,0,40,0.0322,Low,0.392,No,0,0.5764,-0.0095,8.3273,0.5952,,,4.1425,-0.8988,5.97,0.4243
U0867,2008-09-16 19:34:00,2008-09-16,2008-09-15,2008-09,Tuesday,19,Evening (16-24),Pass,0,44,0.1529,High,0.4102,No,0,6.8491,-0.0134,9.0061,0.8106,,,4.3849,-0.1419,6.57,1.079
U0868,2008-09-16 19:45:00,2008-09-16,2008-09-15,2008-09,Tuesday,19,Evening (16-24),Pass,0,28,0.0436,Low,0.416,No,0,-0.7245,-0.0137,8.287,0.8248,0.0207,4.5344,4.6526,0.0,7.16,0.3187
U0869,2008-09-16 21:21:00,2008-09-16,2008-09-15,2008-09,Tuesday,21,Evening (16-24),Pass,0,12,0.0555,Low,0.3872,No,0,-0.2227,-0.0128,8.7932,0.5952,0.019,4.1108,4.4168,-0.8988,6.39,1.1243
U0870,2008-09-16 22:45:00,2008-09-16,2008-09-15,2008-09,Tuesday,22,Evening (16-24),Pass,0,24,0.1447,Medium,0.4222,No,0,5.9155,-0.0123,8.2832,0.8106,,,5.5662,-0.1419,8.09,1.1376
U0871,2008-09-17 02:01:00,2008-09-17,2008-09-15,2008-09,Wednesday,2,Night (00-08),Pass,0,12,0.1017,Medium,0.4148,No,0,2.4209,-0.0112,9.0145,0.8106,,,6.6675,-0.1419,9.46,0.4375
U0872,2008-09-17 04:23:00,2008-09-17,2008-09-15,2008-09,Wednesday,4,Night (00-08),Fail,1,8,0.1515,High,0.4124,No,1,13.5518,-0.0141,8.9562,0.8106,0.2298,52.5088,5.5608,-0.1419,8.28,1.103
U0873,2008-09-17 07:14:00,2008-09-17,2008-09-15,2008-09,Wednesday,7,Night (00-08),Pass,0,24,0.0589,Low,0.3903,No,0,3.0945,-0.0108,8.3542,0.5952,0.015,3.2553,1.6872,-0.8988,2.3,0.3958
U0874,2008-09-17 07:28:00,2008-09-17,2008-09-15,2008-09,Wednesday,7,Night (00-08),Pass,0,36,0.0516,Low,0.3983,No,0,-1.2336,-0.0131,8.6068,0.8106,0.0202,4.3385,4.0648,-0.1419,5.95,0.4045
U0875,2008-09-17 21:52:00,2008-09-17,2008-09-15,2008-09,Wednesday,21,Evening (16-24),Pass,0,24,0.0838,Low,0.4266,No,0,4.4409,-0.0136,8.2832,0.822,,,4.7966,-1.56,7.3,0.4647
U0876,2008-09-18 00:57:00,2008-09-18,2008-09-15,2008-09,Thursday,0,Night (00-08),Pass,0,24,0.0264,Low,0.3988,No,0,-4.6109,-0.0142,9.0811,0.5952,0.0427,9.1492,6.1402,-0.8988,9.24,0.6568
U0877,2008-09-18 01:40:00,2008-09-18,2008-09-15,2008-09,Thursday,1,Night (00-08),Pass,0,28,0.0748,Low,0.3974,No,0,1.89,-0.0131,8.7373,0.822,0.017,3.7098,3.255,-1.56,4.83,0.4787
U0878,2008-09-18 01:43:00,2008-09-18,2008-09-15,2008-09,Thursday,1,Night (00-08),Pass,0,36,0.0815,Low,0.3859,No,0,0.4527,-0.0107,8.7932,0.8264,0.0401,8.5359,7.173,0.0,11.02,0.4583
U0879,2008-09-18 02:01:00,2008-09-18,2008-09-15,2008-09,Thursday,2,Night (00-08),Pass,0,28,0.0307,Low,0.4177,No,0,-0.2036,-0.0117,8.3591,0.822,0.0227,4.9589,3.2689,-1.56,4.95,1.0796
U0880,2008-09-18 03:58:00,2008-09-18,2008-09-15,2008-09,Thursday,3,Night (00-08),Pass,0,24,0.0375,Low,0.4095,No,0,-3.7536,-0.0134,8.7932,0.822,0.0,0.0,4.8003,-1.56,7.14,0.4594
U0881,2008-09-18 03:58:00,2008-09-18,2008-09-15,2008-09,Thursday,3,Night (00-08),Pass,0,12,0.0897,Low,0.4351,Yes,1,-3.9045,-0.0132,8.6149,0.8264,0.0393,8.3763,5.3634,0.0,7.74,0.4878
U0882,2008-09-18 05:44:00,2008-09-18,2008-09-15,2008-09,Thursday,5,Night (00-08),Pass,0,20,0.0806,Low,0.3926,No,0,-2.81,-0.0121,8.3591,0.822,0.0635,13.5887,4.4836,-1.56,7.04,0.4675
U0883,2008-09-18 05:58:00,2008-09-18,2008-09-15,2008-09,Thursday,5,Night (00-08),Pass,0,12,0.0385,Low,0.3787,No,0,-2.6109,-0.0123,8.5571,0.822,0.0,0.0,2.5503,-1.56,3.84,0.3648
U0884,2008-09-18 08:04:00,2008-09-18,2008-09-15,2008-09,Thursday,8,Morning (08-16),Pass,0,16,0.0603,Low,0.3864,No,0,-2.6273,-0.013,8.7646,0.8559,0.0228,4.9847,5.1077,-0.5677,7.8,0.231
U0885,2008-09-18 10:48:00,2008-09-18,2008-09-15,2008-09,Thursday,10,Morning (08-16),Pass,0,36,0.0575,Low,0.3915,No,0,5.4709,-0.0123,8.8889,0.8264,0.0372,8.0256,5.2009,0.0,7.95,0.4821
U0886,2008-09-18 13:48:00,2008-09-18,2008-09-15,2008-09,Thursday,13,Morning (08-16),Pass,0,16,0.0634,Low,0.3895,No,0,0.5218,-0.0093,8.287,0.6423,0.0249,5.3709,2.9002,0.0473,4.42,1.0494
U0887,2008-09-18 17:22:00,2008-09-18,2008-09-15,2008-09,Thursday,17,Evening (16-24),Pass,0,28,0.0532,Low,0.3874,No,0,4.3982,-0.0127,8.7373,0.7759,0.0207,4.5196,3.2659,0.0,4.85,0.501
U0888,2008-09-18 18:12:00,2008-09-18,2008-09-15,2008-09,Thursday,18,Evening (16-24),Pass,0,28,0.0504,Low,0.3973,No,0,0.5518,-0.0123,8.287,0.6423,0.0225,4.885,6.0246,0.0473,8.84,0.4765
U0889,2008-09-18 18:56:00,2008-09-18,2008-09-15,2008-09,Thursday,18,Evening (16-24),Pass,0,8,0.0212,Low,0.4196,No,0,1.4418,-0.0144,8.6149,0.6423,0.0158,3.3956,4.6325,0.0473,6.93,0.4576
U0890,2008-09-18 21:12:00,2008-09-18,2008-09-15,2008-09,Thursday,21,Evening (16-24),Pass,0,27,0.0685,Low,0.4173,No,0,-2.5955,-0.0115,8.897,0.555,0.0278,5.9795,7.4952,0.0473,10.83,0.9835
U0891,2008-09-18 21:56:00,2008-09-18,2008-09-15,2008-09,Thursday,21,Evening (16-24),Pass,0,24,0.0371,Low,0.415,No,0,-4.9018,-0.011,8.7401,0.555,0.0185,4.0433,4.0905,0.0473,6.06,1.0082
U0892,2008-09-18 23:00:00,2008-09-18,2008-09-15,2008-09,Thursday,23,Evening (16-24),Pass,0,35,0.1409,Medium,0.3934,No,0,0.7636,-0.013,9.0425,0.8201,,,4.7589,0.0,6.85,1.1095
U0893,2008-09-18 23:05:00,2008-09-18,2008-09-15,2008-09,Thursday,23,Evening (16-24),Pass,0,12,0.0717,Low,0.384,No,0,-2.7845,-0.0112,8.7635,0.7965,,,2.6974,-0.4258,4.02,0.4743
U0894,2008-09-18 23:44:00,2008-09-18,2008-09-15,2008-09,Thursday,23,Evening (16-24),Pass,0,8,0.0902,Low,0.3981,No,0,-2.4709,-0.0135,8.7015,0.8201,0.019,4.1078,2.5702,0.0,3.77,1.0922
U0895,2008-09-19 00:30:00,2008-09-19,2008-09-15,2008-09,Friday,0,Night (00-08),Pass,0,12,0.0513,Low,0.3767,No,0,-3.2718,-0.0136,8.5571,0.7759,0.0166,3.5816,4.0368,0.0,6.31,0.3868
U0896,2008-09-19 01:57:00,2008-09-19,2008-09-15,2008-09,Friday,1,Night (00-08),Pass,0,36,0.0716,Low,0.3957,No,0,2.1136,-0.012,8.7373,0.7759,0.2109,46.8556,4.1174,0.0,6.18,0.3986
U0897,2008-09-19 02:44:00,2008-09-19,2008-09-15,2008-09,Friday,2,Night (00-08),Pass,0,12,0.0614,Low,0.3918,No,0,3.9291,-0.0118,9.131,0.7759,0.0217,4.7554,4.1375,0.0,6.12,0.4345
U0898,2008-09-19 04:42:00,2008-09-19,2008-09-15,2008-09,Friday,4,Night (00-08),Pass,0,24,0.0819,Low,0.39,No,0,-0.5336,-0.014,8.7015,0.6423,0.0289,6.1523,5.1598,0.0473,7.56,1.1338
U0899,2008-09-19 05:33:00,2008-09-19,2008-09-15,2008-09,Friday,5,Night (00-08),Pass,0,24,0.0516,Low,0.3965,No,0,-1.1836,-0.0122,8.5571,0.6423,0.0146,3.1598,4.1362,0.0473,6.17,1.0415
U0900,2008-09-19 05:57:00,2008-09-19,2008-09-15,2008-09,Friday,5,Night (00-08),Pass,0,20,0.0826,Low,0.3889,No,0,5.7945,-0.0125,8.9562,0.8559,,,6.0735,-0.5677,8.73,0.4488
U0901,2008-09-19 06:01:00,2008-09-19,2008-09-15,2008-09,Friday,6,Night (00-08),Pass,0,24,0.0245,Low,0.3736,No,0,-4.9682,-0.0117,8.5571,0.5812,0.0279,6.0988,1.8685,-1.608,2.82,0.3844
U0902,2008-09-19 06:44:00,2008-09-19,2008-09-15,2008-09,Friday,6,Night (00-08),Pass,0,28,0.0459,Low,0.3939,No,0,-0.9136,-0.0117,8.6695,0.555,,,5.8689,0.0473,9.11,1.0015
U0903,2008-09-19 07:14:00,2008-09-19,2008-09-15,2008-09,Friday,7,Night (00-08),Pass,0,12,0.0379,Low,0.4029,No,0,-3.65,-0.0122,8.3663,0.5812,0.0148,3.1879,4.6997,-1.608,7.34,0.4697
U0904,2008-09-19 07:18:00,2008-09-19,2008-09-15,2008-09,Friday,7,Night (00-08),Pass,0,12,0.0381,Low,0.4129,No,0,-2.5345,-0.0119,8.8581,0.5812,0.02,4.3403,2.7794,-1.608,4.16,0.5132
U0905,2008-09-19 08:08:00,2008-09-19,2008-09-15,2008-09,Friday,8,Morning (08-16),Pass,0,12,0.0856,Low,0.3836,No,0,0.86,-0.0128,8.7997,0.7965,0.039,8.3753,3.893,-0.4258,5.85,0.5075
U0906,2008-09-19 08:52:00,2008-09-19,2008-09-15,2008-09,Friday,8,Morning (08-16),Pass,0,24,0.0687,Low,0.3922,No,0,-3.4991,-0.0128,8.9833,0.7965,0.0216,4.656,4.3926,-0.4258,6.6,0.9705
U0907,2008-09-19 09:12:00,2008-09-19,2008-09-15,2008-09,Friday,9,Morning (08-16),Pass,0,24,0.0627,Low,0.4187,No,0,-5.2327,-0.0124,8.7401,0.6423,0.0307,6.6443,5.8077,0.0473,8.5,0.4586
U0908,2008-09-19 09:47:00,2008-09-19,2008-09-15,2008-09,Friday,9,Morning (08-16),Pass,0,8,0.0278,Low,0.3858,No,0,-1.79,-0.0136,8.4278,0.5812,0.0196,4.2165,2.2725,-1.608,3.43,0.4227
U0909,2008-09-19 10:45:00,2008-09-19,2008-09-15,2008-09,Friday,10,Morning (08-16),Pass,0,24,0.0188,Low,0.4302,No,0,1.0309,-0.0127,8.7401,0.5812,0.0222,4.8192,5.1741,-1.608,7.48,0.4236
U0910,2008-09-19 11:13:00,2008-09-19,2008-09-15,2008-09,Friday,11,Morning (08-16),Pass,0,8,0.0446,Low,0.4024,No,0,-4.0109,-0.0124,8.3663,0.5812,0.0469,10.2201,5.8152,-1.608,9.12,0.3216
U0911,2008-09-19 11:54:00,2008-09-19,2008-09-15,2008-09,Friday,11,Morning (08-16),Pass,0,24,0.0876,Low,0.3924,No,0,1.4727,-0.013,9.0606,0.7965,0.0436,9.4361,5.654,-0.4258,8.25,0.5081
U0912,2008-09-19 13:59:00,2008-09-19,2008-09-15,2008-09,Friday,13,Morning (08-16),Pass,0,28,0.0795,Low,0.4021,No,0,-1.2427,-0.0133,9.2016,0.8391,0.0498,10.7544,5.5738,-1.135,8.15,0.4981
U0913,2008-09-19 15:31:00,2008-09-19,2008-09-15,2008-09,Friday,15,Morning (08-16),Pass,0,28,0.0851,Low,0.3935,No,0,2.4845,-0.0139,8.8548,0.8391,0.0175,3.7694,4.0141,-1.135,5.9,0.4185
U0914,2008-09-19 16:40:00,2008-09-19,2008-09-15,2008-09,Friday,16,Evening (16-24),Pass,0,24,0.0622,Low,0.4015,No,0,0.79,-0.0117,9.1287,0.8391,0.0597,12.8858,4.9118,-1.135,7.27,0.53
U0915,2008-09-19 16:58:00,2008-09-19,2008-09-15,2008-09,Friday,16,Evening (16-24),Fail,1,12,0.0987,Low,0.3859,No,0,5.6618,-0.0136,8.6772,0.8201,0.0475,10.2268,5.5285,0.0,7.8,1.0866
U0916,2008-09-19 17:47:00,2008-09-19,2008-09-15,2008-09,Friday,17,Evening (16-24),Pass,0,16,0.0443,Low,0.3888,No,0,-2.4345,-0.0101,8.7635,0.5662,,,3.6744,-1.797,5.44,0.4554
U0917,2008-09-19 18:11:00,2008-09-19,2008-09-15,2008-09,Friday,18,Evening (16-24),Pass,0,20,0.0516,Low,0.3947,No,0,-1.4027,-0.0113,8.7635,0.5662,,,3.6998,-1.797,5.51,0.4057
U0918,2008-09-19 18:33:00,2008-09-19,2008-09-15,2008-09,Friday,18,Evening (16-24),Pass,0,20,0.0436,Low,0.3966,No,0,-4.5936,-0.0115,8.7635,0.5662,,,4.1924,-1.797,6.2,0.4442
U0919,2008-09-19 19:18:00,2008-09-19,2008-09-15,2008-09,Friday,19,Evening (16-24),Pass,0,20,0.0306,Low,0.3907,No,0,-0.3309,-0.0118,8.7635,0.5662,,,3.2036,-1.797,4.78,0.4148
U0920,2008-09-19 19:29:00,2008-09-19,2008-09-15,2008-09,Friday,19,Evening (16-24),Pass,0,12,0.0353,Low,0.4083,No,0,2.6718,-0.0107,8.6772,0.5662,0.0248,5.3937,2.7091,-1.797,4.09,0.5782
U0921,2008-09-19 20:05:00,2008-09-19,2008-09-15,2008-09,Friday,20,Evening (16-24),Pass,0,44,0.0748,Low,0.3974,No,0,4.9845,-0.0127,8.5801,0.5638,0.0422,9.1365,4.218,-3.496,6.29,0.4059
U0922,2008-09-19 20:07:00,2008-09-19,2008-09-15,2008-09,Friday,20,Evening (16-24),Pass,0,16,0.0511,Low,0.3935,No,0,-3.4445,-0.0126,8.287,0.5638,,,4.7695,-3.496,6.98,0.5049
U0923,2008-09-19 20:10:00,2008-09-19,2008-09-15,2008-09,Friday,20,Evening (16-24),Pass,0,12,0.0475,Low,0.4135,No,0,2.2855,-0.0141,8.6149,0.5638,0.0174,3.7723,3.9185,-3.496,5.93,0.1756
U0924,2008-09-19 20:17:00,2008-09-19,2008-09-15,2008-09,Friday,20,Evening (16-24),Pass,0,36,0.0789,Low,0.4438,Yes,1,22.4673,-0.0094,8.2395,0.5638,0.025,5.4294,2.5653,-3.496,3.65,0.45
U0925,2008-09-19 20:19:00,2008-09-19,2008-09-15,2008-09,Friday,20,Evening (16-24),Fail,1,16,0.0867,Low,0.4048,No,0,6.5645,-0.0047,8.9475,0.7965,0.0275,5.8767,2.0751,-0.4258,3.1,0.5178
U0926,2008-09-19 21:08:00,2008-09-19,2008-09-15,2008-09,Friday,21,Evening (16-24),Pass,0,12,0.0453,Low,0.403,No,1,-4.6227,-0.0109,8.3591,0.8391,0.0203,4.3996,5.7416,-1.135,8.98,0.4738
U0927,2008-09-19 21:09:00,2008-09-19,2008-09-15,2008-09,Friday,21,Evening (16-24),Fail,1,24,0.1172,Medium,0.3992,No,0,5.5455,-0.0138,8.6772,0.7759,0.0408,8.7812,6.9636,0.0,10.36,1.0541
U0928,2008-09-19 21:13:00,2008-09-19,2008-09-15,2008-09,Friday,21,Evening (16-24),Pass,0,28,0.0362,Low,0.3792,No,0,-2.1518,-0.0126,8.4278,0.5638,0.0219,4.7684,4.4519,-3.496,6.68,0.4258
U0929,2008-09-19 21:14:00,2008-09-19,2008-09-15,2008-09,Friday,21,Evening (16-24),Pass,0,68,0.0603,Low,0.3957,No,0,6.25,-0.0102,8.3436,0.5638,,,4.275,-3.496,6.6,0.4622
U0930,2008-09-19 21:59:00,2008-09-19,2008-09-15,2008-09,Friday,21,Evening (16-24),Fail,1,12,0.0786,Low,0.3993,No,0,3.2509,-0.013,8.6772,0.8391,0.0231,4.9942,5.7289,-1.135,8.71,0.3886
U0931,2008-09-19 23:26:00,2008-09-19,2008-09-15,2008-09,Friday,23,Evening (16-24),Pass,0,12,0.053,Low,0.4062,No,0,0.9909,-0.0118,8.3663,0.562,0.0185,4.0282,4.2708,-3.025,6.09,1.2251
U0932,2008-09-19 23:33:00,2008-09-19,2008-09-15,2008-09,Friday,23,Evening (16-24),Pass,0,24,0.0712,Low,0.4406,Yes,0,-3.8655,-0.0103,8.6611,0.562,0.0321,6.9315,6.381,-3.025,9.55,0.4245
U0933,2008-09-20 00:18:00,2008-09-20,2008-09-15,2008-09,Saturday,0,Night (00-08),Pass,0,8,0.0242,Low,0.4147,No,0,-0.75,-0.0091,8.6544,0.562,0.0181,3.8743,5.8268,-3.025,8.49,0.4381
U0934,2008-09-20 00:33:00,2008-09-20,2008-09-15,2008-09,Saturday,0,Night (00-08),Pass,0,12,0.0283,Low,0.4133,No,0,0.2745,-0.0101,8.6611,0.8391,0.0185,4.0087,2.8753,-1.135,4.28,0.515
U0935,2008-09-20 03:58:00,2008-09-20,2008-09-15,2008-09,Saturday,3,Night (00-08),Pass,0,20,0.0369,Low,0.3872,No,0,-5.9273,-0.0126,8.7635,0.5013,,,5.2422,-3.496,7.66,0.4772
U0936,2008-09-20 04:13:00,2008-09-20,2008-09-15,2008-09,Saturday,4,Night (00-08),Pass,0,8,0.0424,Low,0.4139,No,0,-2.9209,-0.0134,8.287,0.5013,0.0451,9.5096,1.9674,-3.496,3.01,0.205
U0937,2008-09-20 04:28:00,2008-09-20,2008-09-15,2008-09,Saturday,4,Night (00-08),Pass,0,28,0.0288,Low,0.4027,No,0,-3.74,-0.0098,8.5571,0.5638,,,2.7876,-3.496,4.12,0.4158
U0938,2008-09-20 05:22:00,2008-09-20,2008-09-15,2008-09,Saturday,5,Night (00-08),Pass,0,28,0.0501,Low,0.405,No,0,-0.0691,-0.0113,8.7401,0.562,,,2.6536,-3.025,3.91,0.4814
U0939,2008-09-20 05:25:00,2008-09-20,2008-09-15,2008-09,Saturday,5,Night (00-08),Pass,0,8,0.0524,Low,0.422,No,0,5.1136,-0.0121,8.7015,0.562,0.017,3.6536,7.7186,-3.025,11.32,0.52
U0940,2008-09-20 05:34:00,2008-09-20,2008-09-15,2008-09,Saturday,5,Night (00-08),Pass,0,28,0.0694,Low,0.4025,No,0,1.7082,-0.0102,8.9833,0.562,0.0539,11.6838,4.001,-3.025,5.93,1.1952
U0941,2008-09-20 06:08:00,2008-09-20,2008-09-15,2008-09,Saturday,6,Night (00-08),Pass,0,20,0.066,Low,0.4075,No,0,1.5555,-0.0143,8.6149,0.7589,,,2.8002,-1.702,4.19,0.4142
U0942,2008-09-20 07:21:00,2008-09-20,2008-09-15,2008-09,Saturday,7,Night (00-08),Pass,0,24,0.0597,Low,0.4041,No,0,1.3136,-0.0116,9.1287,0.562,,,5.4938,-3.025,8.11,0.3884
U0943,2008-09-20 08:14:00,2008-09-20,2008-09-15,2008-09,Saturday,8,Morning (08-16),Pass,0,28,0.0667,Low,0.4229,No,0,-1.0182,-0.0119,8.7779,0.5013,,,6.2631,-3.496,9.49,1.272
U0944,2008-09-20 10:51:00,2008-09-20,2008-09-15,2008-09,Saturday,10,Morning (08-16),Pass,0,28,0.1121,Medium,0.4063,No,0,-0.9945,-0.0132,8.287,0.8349,0.0097,2.0829,6.5778,-2.647,9.57,0.5016
U0945,2008-09-20 11:18:00,2008-09-20,2008-09-15,2008-09,Saturday,11,Morning (08-16),Pass,0,12,0.04,Low,0.4029,No,0,-0.9236,-0.0112,8.7548,0.562,0.0184,4.0004,6.5365,-3.025,9.56,0.4737
U0946,2008-09-20 12:20:00,2008-09-20,2008-09-15,2008-09,Saturday,12,Morning (08-16),Pass,0,28,0.0681,Low,0.4038,No,0,-0.6609,-0.0109,9.1287,0.5524,,,4.9039,-3.732,7.62,0.4202
U0947,2008-09-20 12:26:00,2008-09-20,2008-09-15,2008-09,Saturday,12,Morning (08-16),Pass,0,12,0.0313,Low,0.4032,No,0,-0.1918,-0.0139,8.4278,0.5524,0.0194,4.1618,3.0794,-3.732,4.54,0.4062
U0948,2008-09-20 12:27:00,2008-09-20,2008-09-15,2008-09,Saturday,12,Morning (08-16),Pass,0,12,0.0586,Low,0.4112,No,0,-2.2818,-0.0115,8.7548,0.5524,0.0607,13.0754,4.6798,-3.732,6.91,0.2106
U0949,2008-09-20 12:36:00,2008-09-20,2008-09-15,2008-09,Saturday,12,Morning (08-16),Pass,0,44,0.0498,Low,0.4239,No,0,-5.9336,-0.0104,8.7199,0.5638,,,6.0378,-3.496,9.04,0.2294
U0950,2008-09-20 12:57:00,2008-09-20,2008-09-15,2008-09,Saturday,12,Morning (08-16),Pass,0,24,0.0431,Low,0.4118,No,0,5.7182,-0.0107,8.8546,0.5524,0.0216,4.6598,7.5307,-3.732,11.24,0.388
U0951,2008-09-20 14:00:00,2008-09-20,2008-09-15,2008-09,Saturday,14,Morning (08-16),Pass,0,36,0.0326,Low,0.4088,No,0,-5.1255,-0.0132,8.3591,0.5524,0.0199,4.3131,3.6831,-3.732,5.47,0.3645
U0952,2008-09-20 14:06:00,2008-09-20,2008-09-15,2008-09,Saturday,14,Morning (08-16),Pass,0,12,0.0595,Low,0.3983,No,0,-2.1309,-0.0103,8.6149,0.5524,0.0197,4.3519,6.4533,-3.732,9.44,0.3986
U0953,2008-09-20 14:42:00,2008-09-20,2008-09-15,2008-09,Saturday,14,Morning (08-16),Pass,0,4,0.0901,Low,0.4277,No,0,0.42,-0.0087,8.6695,0.8349,0.0188,4.1027,6.8146,-2.647,10.38,0.2743
U0954,2008-09-20 14:50:00,2008-09-20,2008-09-15,2008-09,Saturday,14,Morning (08-16),Pass,0,16,0.0679,Low,0.4099,No,0,-1.1945,-0.0106,8.7932,0.5949,,,6.4728,-3.591,9.83,1.1893
U0955,2008-09-20 14:53:00,2008-09-20,2008-09-15,2008-09,Saturday,14,Morning (08-16),Pass,0,24,0.0547,Low,0.4184,No,0,-3.5291,-0.0127,9.0811,0.562,0.0373,8.0029,5.8253,-3.025,8.72,1.2918
U0956,2008-09-20 15:02:00,2008-09-20,2008-09-15,2008-09,Saturday,15,Morning (08-16),Pass,0,8,0.0428,Low,0.401,No,0,-3.4291,-0.0125,8.8562,0.5524,0.0094,2.0825,3.2658,-3.732,4.9,0.3894
U0957,2008-09-20 15:19:00,2008-09-20,2008-09-15,2008-09,Saturday,15,Morning (08-16),Pass,0,16,0.0665,Low,0.4327,Yes,0,-2.1709,-0.0111,8.6611,0.8349,,,4.197,-2.647,6.06,0.4191
U0958,2008-09-20 15:37:00,2008-09-20,2008-09-15,2008-09,Saturday,15,Morning (08-16),Pass,0,8,0.0893,Low,0.3932,No,0,-5.9573,-0.012,8.3663,0.8349,0.0508,10.9298,5.1833,-2.647,8.1,0.4084
U0959,2008-09-20 15:46:00,2008-09-20,2008-09-15,2008-09,Saturday,15,Morning (08-16),Pass,0,24,0.0469,Low,0.3877,No,0,-1.0464,-0.013,8.9562,0.5524,0.0187,4.0598,4.9448,-3.732,7.69,0.3885
U0960,2008-09-20 16:43:00,2008-09-20,2008-09-15,2008-09,Saturday,16,Evening (16-24),Pass,0,20,0.0502,Low,0.3915,No,0,4.2391,-0.0133,8.9833,0.5949,,,5.8338,-3.591,9.04,1.1538
U0961,2008-09-20 16:44:00,2008-09-20,2008-09-15,2008-09,Saturday,16,Evening (16-24),Pass,0,24,0.0563,Low,0.4258,No,0,-1.6873,-0.0113,8.7779,0.5949,0.026,5.6703,4.1093,-3.591,6.02,1.148
U0962,2008-09-20 17:26:00,2008-09-20,2008-09-15,2008-09,Saturday,17,Evening (16-24),Pass,0,32,0.0543,Low,0.3999,No,0,1.0145,-0.0114,8.7073,0.5949,,,3.6118,-3.591,5.42,1.047
U0963,2008-09-20 17:29:00,2008-09-20,2008-09-15,2008-09,Saturday,17,Evening (16-24),Pass,0,8,0.0398,Low,0.4049,No,0,-0.8727,-0.0113,8.6149,0.5949,0.0209,4.5499,4.3145,-3.591,6.39,0.5938
U0964,2008-09-20 18:03:00,2008-09-20,2008-09-15,2008-09,Saturday,18,Evening (16-24),Pass,0,24,0.0497,Low,0.4004,No,0,-4.2364,-0.013,8.7401,0.8349,0.0174,3.8127,3.5871,-2.647,5.52,0.3224
U0965,2008-09-20 18:21:00,2008-09-20,2008-09-15,2008-09,Saturday,18,Evening (16-24),Pass,0,20,0.0519,Low,0.4165,No,0,-5.1391,-0.0109,9.2016,0.5708,0.0365,7.9714,4.3478,-3.779,6.46,0.2581
U0966,2008-09-20 18:56:00,2008-09-20,2008-09-15,2008-09,Saturday,18,Evening (16-24),Pass,0,12,0.0374,Low,0.4061,No,0,1.54,-0.0101,9.0639,0.5708,0.0138,3.0301,5.5782,-3.779,8.65,0.3388
U0967,2008-09-20 19:14:00,2008-09-20,2008-09-15,2008-09,Saturday,19,Evening (16-24),Pass,0,28,0.0875,Low,0.3997,No,0,0.1082,-0.0114,9.2016,0.5524,,,8.686,-3.732,12.76,0.4147
